wav_filename,wav_filesize,transcript
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/035fede8c41c969942a66e935b83fb1062902c28fe5462a62899df5d391ffa0d6cfee449e8fe68a1e0f38fe867cd07f6f2df5ad26d60993a4926985cded3e6cd.wav,99884,leider sind die verhandlungen im sand verlaufen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/bba0fa08daf4733b7d2a4bc7f762c31a98c13274513632b1bc5f6ed8a7f64901247dd94b52511d7308562ae4f647f752edcfdf21d154444c6452e00f8cb4098e.wav,121388,es nützt nichts über den schiedsrichter zu lamentieren
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/8364c69515ffb55f6e433eaddbf38a008a85bb15fae15dc1bb6c4dd43a9daa37515fd8deee32083f0cf0ff85fd68206374869bf5d36f91175b66dc3a43e67cb5.wav,107564,was kann ich tun wenn ich fieber habe
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/01d7008d597764c552bb31535f8f3c863b99280deb5cd6112006db4e2b9799671d0db18f5f4c3d9587cc6903792a63c865625d19b2bb6c6be6d674d0cdaee0fc.wav,79148,charlotte hat uns verpetzt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/15de65ab24e716399d443602bf695676a2f0b974f7597ab648846531cb73ce9546d9d21a6d6ab21f72268cd949f7de61a55612fa2c6239a21aa16648f3d99ebb.wav,145964,die propeller heulen immer so schön auf wenn man einen staubsauger an sie 'ran hält
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/e6e13bbb0eb51a5288c0df633f2366b49d8f9da1235cc9a106bc9b8f9afcf71ea702d99c808ea4fa2f489159a2e88e5c99a81d6083f9f6dfb184187f913bd988.wav,163628,siegfried kommt zwar aus sachsen er spricht aber perfektes hochdeutsch
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/8f1f219839a5ebcf4793b01f65d2d2ba9f457eaa3a2ca750f6a29409bca0ff4fba3e53d2f97ef819dfe380f18f86f0c96d74f44fe39a50777ee8c6b25b5d8ab4.wav,147500,zwanzig meter weiter ist ein zebrastreifen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/630344fcbf6641331e38c85e8c3548508f31ef67176a9f2ccfefbd46d337d68ee07c5263d9041f81ae9b30dc491d9311887ae42cc2b1c17a15115ccb84ae9f61.wav,159020,sie wohnt noch im hotel mama
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/1bdf2364fa5d8e397e716b882d8f42aedad1809b5d9faf9a73f89a145d4640869d0d199631fa905c128f0e839f559011f354fdfe4bb300f026ef71481d168fc6.wav,205868,um sich zu merken ob steuerbord oder backbord rechts ist gibt es eine eselsbrücke
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/25b3a3bb0bfa6ddb3ecb1f16ef4dbd6d5107b443c5634c98ee24c5d1bed95f98cef69d594b317e5a506b1f0896cfadf22d7c93756887fad4e16899b2c95eacc0.wav,98348,in der folge steigt die leistung
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/f57bde2c3d383ac1395d9970302616d361cba4279e21e9d0340bfef58e6c2cf4462abfafa3fc8d562e2c97cac16b6dc3160848db716fc9b95cc25b0c4882b740.wav,86828,torben hat die schnauze voll
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/e3e1fa04676b80aefc3f64d229a488523c34940b775ec4393cd2db5aa423d5acb8ebb48f1d5fb40387adfbec428be183f524c1d1f41cff122a1fb9fa786ac3a3.wav,84524,was für ein tragisches schicksal
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ca4287444b380631ec59433a19e61c0647d504d4cb32de53d4020bd4416e60a40153121d45cb74721b734a912adeccb7ccead6ed8f12de0599dd6b010ada52d9.wav,225068,jetzt wo sich die aufregung gelegt hat lass es uns noch mal etwas gemächlicher probieren
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/22a1c32517bd95e03cc69b440fb173ff98913a6eea1d31d32d58d81f67cefca2a11ef63752ff894019388a657d615f733b7bdcca07e896fa53447e971e8570df.wav,142124,ohne die geostationären satelliten kommt das system nicht aus
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/66cbe023c3836e13415d7fc73759078e301c3016cd641172a06904554581f9f7571e103fbf7ee2739020c5b3eab351ecaf60fd09c970bf2d152d63de860a10e3.wav,139052,tarek biss in sein roggenvollkornbrot
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/0309f87120f11ff59d4811479663a6c2a926a741b88c39a1c61b278d43e8c6e2c6c08cb1e7750193f39f3e632c84f493d077c0547f2c65884c2032b4a9528349.wav,84524,spiel dich nicht so auf
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/1a612a43c82b2c2ea536fb53453fda432c06b27382b1c054cc7e2b340c56f84b72e4e69dadfad4f793d627ce376f49d43ecbc8a3014bc9990b3f0f56003b78c2.wav,170540,filterblasen gab es schon immer nur dass früher alle in derselben steckten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5f17429785802fef8dbc753f5ee7bb1d8f95b33867fe993260e1c9305ab99edda66e0a12182260b749a0a5fe057b98aa52f8e50bff674b29d473c15b574e0317.wav,202796,auf dem etikett kann ich keine nährwerttabelle finden
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/752f30429a434d1bedad360d267db0663edcb0181e06d0810ceb47a3c7cdea6525a2ea086667c683e41892980f06a99dcf123c779690e5821b02e451c1456500.wav,93740,mit essen spielt man nicht
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5ab610d3544fe23299ba2631505b731324fe0a39f1327d055b62c19f9304a1b513b8e013df186c8422ee50b7edd8c26e75cb87a7e9a182781be10871243dcfd8.wav,175916,er zückte seine kamera und hielt die bildschirmausgabe auf einem foto fest
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a19c0203ccb45223d5f1cd732b728d1b43d9d0da1d61cdcb88decdfce35fad9b14ea70e273d9900d1b6bbeb58cac321fbc596a31f468c67a693bcf86ad61567a.wav,119084,schneeketten sind in städten nur sehr selten nötig
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/36d2cd17bc3ccac47d0cb95ac329edee45f67fa5aa782212a35dd1cf4e6c1c2a53ab5a2ec17524d565a612c4cbde53ffe2041939e70cfafa35779fab13f843de.wav,155180,bitte bewahren sie die arzneimittel für kinder unzugänglich auf
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/49bb0b76140970bc6a018d25bab06674cd0b7b361edb800d40bbe49b2f3da533fdf8718a5cfc3802ac82f347df436d9d7bd4085f9e9201d1efc53a764f51fd2e.wav,157484,auf dem preisschild stand neunundsechzig euro neunundneunzig
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/2e2300ed14232b6a1a392d3731b0f5af4bf7f99715bd60585c62e7eb3c6eb4ea2bb8b8e0946f19a3981a070e58ceebb3de72a75528db9c27f7b070246d65bcec.wav,185900,stramm stand die horde in reih' und glied aufgestellt vor dem befehlshaber
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/497784f0de33a446fb4f18ebbfd3375c844759c8e6488504f53ee9e1d98f16797e7a558b5d0ce8abb6a2bd0aa6babb171e238b180b256587421622a07df91227.wav,130604,hat sich jetzt jeder in die liste eingetragen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/184e9631a4bd4c696d3eefd739a722c6d12801b4a28a9e94b128849d903b358d8041d8aadb2412f947ee1b9c69f47739d14edccb6bcd7197375e779d7ae06a8d.wav,123692,dem kamm fehlten schon einige zacken
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c5ef6c00712f31c63116f78ac72c37df11f74a187404a6d9b3784357be06d4554ec05481007844f90db9a067228ed8a6d5de4ed60e3e53c25e84a60e49ad558b.wav,141356,deutsche synchronsprecher werden oft zu unrecht kritisiert
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/b18c332b33343b6a7a56692d0d65353dd8a74e578c4be96dc62ef452a3832e7bddd3d14bdad73eeffe9015ecc88fa3df995b4709bfc7e4fe3276a485acef8e95.wav,161324,die ökonomen werden langsam übermütig
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a46742b2ca82b200d136ef9376f7a69a245c60a824a80d460b9a61d49c2ba8e71f2ab2da2d302c4d23887fd7dfb0928826d777726ff4f87f5c32e82774b327d2.wav,82988,das beweismaterial ist eindeutig
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/2045dfe0e238210b4769e3bdd1ae0e0b17ff207cfcaaa93f1a5f6f9b16bb274c1a86536263c5bf66fd346be14119ea4b0264ae0716659a676b00d12c824aaab3.wav,173612,jeder wähler hat das recht sich die auszählung anzusehen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a6ce58dd5155fecd675b11d4be27acec8f941f510a58110d9fa7060e3164f62a69d888df2c0b597d613bf41d9579535453c38a7b05a763aee189b5cb730e0472.wav,131372,das muss ich unbedingt simon zeigen rief heike aufgeregt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/7397cf3ec0e9c70152659754e066dd74fae44a1c2acff032956da4ebb3c79194191dcc0218ddc84b27f75e7a573a5cb1041b16acbdcf5c0c82403dc013946502.wav,202028,meteorologen sagen einen milden winter voraus
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/75f6efe12434a6adaf7ca4e422075092da996b008bb7253aa5410a4c0e6eeb888c5896442b6695702c08433b83e8293d5d3a12b8996c72a220ca2b1c77113238.wav,125228,in die steuerungselektronik haben sie eine menge hirnschmalz hineingesteckt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c1ebc7a8f30634d0412b28b7de1dfefc5147a12717fbf7ead038910aecc6d950a5736eb0cd0af81db4ec65bda5a7977e408c036cb7b809846a9985cb33cf4c77.wav,169004,der kotflügel wurde nachlackiert das sieht man an der lackdicke
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/83ce8bc728acba85703ca6ea649d98d34cddafa791f1821a940f6d4c1c69be65467201a9b89af756c1f630c3e3bc10bd39d1c00204a517b3bacd09fbf943deba.wav,241964,notieren sie hier falls sie irgendwelche allergien oder unverträglichkeiten haben
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/d319a6393130ea89182f654629dd53e7fecbedaf9b4ec1a48525a7d80458d7e9cd9a94da0ffb128f36f78e0ba4653524532fab7131958a0ed4be86cfa2d177eb.wav,128300,niko lehnte höflich aber bestimmt ab
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/3b3ba34f31ab3407af4ca4864bfa429cda515225cd6961509ea863b3ea1d32a167b624b1868afa170d6405d458e90b925be4bd1e827936f8b33cc7367910322c.wav,145964,die beeren sind noch nicht reif
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c816e12e4a9a99f412a8650842ab887c9cffdebfe8fe683ceb1a2cbb679bad8d8b290b10e67755d40a0dabe9ce2e7b3da1188467bf7fe759392575977526c9d6.wav,191276,wir wollen beenden diesen jammer darum öffnen wir die speisekammer
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5768c7eba05968dd27fb99e32a3f5c6655e95b367cf9a935201996124bad42d8d76488764c11381b89d38d0baecde21938471aef00dd2d7905b85dc0538dcda4.wav,125228,wie wird das wetter morgen in der früh
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a71aeffd0d6b58d6a09c364bafee381326ca1a486bb4934e4db19f0a68cd16256970f343f7092a953f994a84ed2a1842bfce30755e672eafa9b644334456360f.wav,155948,antarktika ist der südlichste kontinent der erde
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/7ce38f2c0eaec528a540fe1c0491b502f3b94788e4ac323812bb45c969bb6e7ad0e23274926c203225d71f680a79383ad821e439603214602e63e19d4d0a9513.wav,161324,brauchst du ein pflaster
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/eca44f4f4b955cb80921e4d4500cfa6e3a3b42d03101a673d3299186e14fd936d96e149a8046d085192c43e8ad3683181c134c92f377114ffa5f777e74c06f27.wav,113708,ist das internet kaputt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/b5faaa24042091c26d07cb7c16f0daaffe46977053ab5eac6d2c3cabf116194c05662c1494a668498bc38852f96b4ccf96a18b301b054ec2dec54279266808f1.wav,162860,die mumie im sarg war noch gut erhalten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5a289c2b61a5613b471533216595fdbb16ef16fee9a81c456f5001498c0f9fdb7be8a6729e5309e064e015d526400d9738e713526f62f0ceea58f237ec8f472c.wav,290348,frau binder sie haben die aufgeführten gründe des monopolisten als fadenscheinig bezeichnet
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/918d0ac652fbb32a784c1ddb96b9cdc700ec0b359568f8f679ad184fcb90ac39bc061306e2e4f5d82cff547c8fd84d34f6d4bacd5e40b3032769db078bbef28d.wav,119084,diese aktion bitte rückgängig machen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/d856a6cdcbc754fb05841ee0a05b544c8c35c1b50bb72b80d6f9e779fc95855fc0592baedca2ccff8d3d1f6c378710b40385b8be6a7b603ba7de8425a77fbdfb.wav,206636,wer in der nordsee baden geht sollte an ebbe und flut denken
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/24ddc3bfd39670869945951954cfcc58a762be1484c6af23eb76ab7f6668bb07f4056d0510b2ee7735a5859e51181abe7abac34a99fffa8036b51f535e6098bb.wav,240428,von der watt bis zur brandungsseite sind es mit dem fahrrad nur etwa fünfzehn minuten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c0fcd85a6277838a06ff03b21ae937b4ec83b16eefc80a5fd7853997a75893d11aeef59962a13fa9e4d056bd58fa3b84e8342682a15ae91ab1ea220dc9e7c349.wav,197420,neuerdings ist sie durch eine bessere erklärung ersetzt worden
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/93162d97a2131105cc101f3417149a5929425dbfbded23d5d38e99bb0ee2a7936c1fb5ca9198e7f6fed02e69b5a0be898282e20210d8afadfd22d6f20ba2c2e8.wav,190508,während sie an den marterpfahl gefesselt waren beobachteten sie die indianer bei ihrem ritual
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/fc73683820ced140341e30891a8307db9c64a9e10e8ce2ccdc7aafd4c56caa771c6d64fef9e1cf50363e93e87ee61cc9c0c8633f55b221d2ddc5b5e3baeb8492.wav,63788,wo kämen wir denn da hin
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a083c8db930216dd1661d77e2c23cdbc65ebc79f2018dfa438415e4eff405bb68d72401a00d18d56fcee6ea9f58b54d9ecf0f6252fc5fdadcd88e2a148991dc7.wav,236588,etwa hundert user hatten erster als kommentar zu dem video gepostet
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/da6ab1d90b4cd9882e636a262a6bacc9aec5c9e0f3af150e2f3f9e6b75b89ba7ef43c84961321d1f1e88aceda3103d71eb0af57bebe58034fb1bf0bbbca7a34d.wav,122924,mit deiner vorgesetzten habe ich sowieso noch ein hühnchen zu rupfen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/784ff64ebd8a212cadd554bdc493b5058d9219019d34abe624be9774de303c03a16c4cc3f5be16d6b2a22cb0d1a8c8ede50132454ca6effc04f7f54a5079ebb9.wav,88364,mal sehen was sie auf lager hat
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ba0a1bfa13d761ed3bfe3e4bf2219ed8f68684a74e7a8867496114a5dedf124c26002702de6edffb9754422cd18bd274f9e97515d0786f49e7b61aa251cee346.wav,94508,wasch mich aber mach mich nicht nass
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/7e4260ec46c17139febbb36f73bdc8f4d4d889a3b963a616dc6ca24463207329ed8055addeef1610d5763c4b2d8af22692c1a6e9081b140b79a331ae86fa15e9.wav,130604,gerd leidet unter einem selektiven mutismus
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/2e15154ce6ddaf518f92b4eaabcbd79e69ff07f0573948eccf11109f153492a6941247782941a792c1cbc52e3d571f82dbf8fb4fb97c4c94c9b16ffb41a2a90e.wav,167468,ich würde sagen an der nächsten raststätte machen wir mal eine pause
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/03c73ee594cdeb70206e3e8e6ce5fc5595480a2b588ad94cb081a0fbcba700b4cceef314db0656bfd42a82f1af9e41848b8abd51d415ad5fe74e31d2338a56e1.wav,96044,wir können doch freunde bleiben
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c5b7dc59a757877f5338d25622cd0f13c3edf2017d125a3a02bfacc83e36a007f68f41f26ecd61b969e49d1d023b98df4f4381bb7047273c1998bc620654e183.wav,207404,vor der wiedervereinigung des landes war saigon die hauptstadt von südvietnam
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/0d4c2e864836da65079cb7a6dbfd759de8bb4a03ef98eacc8faddc2586a90b5966a35960bf7ca2adf99a9d25cf146976b5e36ee60a090c1e8db730a8bdf51d58.wav,130604,umwege erhöhen die ortskenntnis
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/efc1d66b34cea4cd51183bd55738319234cf03b11256275291429ec6601ac4e37220aa1659dd8d2e42f06e57f30eba71ec598cf6d980cd72047903368e92fdb0.wav,238124,saskia glaubt dass er nur eine von lobbyverbänden gesteuerte marionette ist
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/503eb89c310852f068003dd088c072103a83ef8f059635c40ebe2d9bcb4864256ea33dec2d343ffac27fdd03cfc8a1c86d08624e97e09ecea99db73cce73214c.wav,136748,mit dieser sitzhaltung holst du dir einen steifen nacken
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/3dbd005e02559b435104565ec102f304c0a57159a4226a784f137b826bdb194c8d0588d01319ccd7ab5996e73e66192cf990b85e0c93b750ab6ca2d45692e347.wav,149804,auweia das gibt mindestens drei punkte in flensburg
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/8d6f99765afa8c89559ed517bdb705598c7410f7437b3c484aa72f184ec61f5f4bec4f3ad9f761767a7eb16169ddb15c510196633360515814dbbb01607d9c1c.wav,108332,was sagt der notar dazu
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/1d6683b524f8b5a95dc316c6e2b3c2f4f818814c7af510a15b3ecde08e925c927eb715815de42d7d522b0e6f1524e167550b4478b8ecec90146a6bed74cd3d30.wav,190508,nach einer langen jagd wäre eine stärkung doch sicherlich angebracht
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/b5ea4d456eb6937dd4b9698fc67bc97245e32244f43ad34b6dd0f8e403c11bfcefbfeb824ede812294ef6855e3add982e03e5137a21f9ec1659cd7cf11d34e0a.wav,146732,ohne ellbogen schafft man es nicht nach oben
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c164f2266743986fb92e650cfbbdaea7a0cdf474c87d7a940bc855fb2d71b5b8a2f674c9338a8c31eb704ac987e25881195db226912107aa3af1e5d026d81bc0.wav,123692,martina lackiert sich die nägel
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/823bf78333358c73b611690b6337c2edaaf1525bfa4f61d96e3febddb63695f0eeac1257a69c549e7a540936910625d6bbf18006a0b7c707603312259df34e1c.wav,184364,lichtquellen mit hoher farbtemperatur werden allgemein als kalt empfunden
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a89812c789f8ceb693751b409ebff1af5a11f935d6b16c4375f99863451cc1fb610d14f52d9d0c2f6f33648dd6af213673592ef27f4f29456501b7929a01cac4.wav,148268,irgendwie hat die katze den sturz vom balkon überlebt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/61ac10b5542b94ec2a1e6104f9884f52d5c2e369e756564de1207f82bca85d0bb53ee67f35285c276c5c158706251180c27db37ee77d31fb297c6bf3c79971d8.wav,148268,überqueren sie diese kreuzung und biegen sie direkt danach links ab
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/fc694fccb2564a383a7ef6fab22b7bc26c78feb9a4ed5a8425b40d7aa775795596e005af2632236045546db976c884252df955ef954534d8dc67ccf9feb737f7.wav,178988,unter den zerkratzten tischen kleben unfassbar viele kaugummis
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/500c4901a34bed3889a544e70882a55e104ae701cb6173e22b23a7d0f3cdc98be00b254dc84940bc93e5798fe3ea676c8502e0a85b0d6fda91d62c13efed7e0c.wav,140588,gib mir den wetterbericht für frankfurt am main
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/69453289fa9ce4d02fb1faf6b87b9cb6a2cc57b05fce6bdeb5967bb9e6bf96fa0d7d5b17cc6ae9ab56d1500593228bb3078e7934a963e1581e98188a1fbd0aab.wav,186668,nordnikosia ist die hauptstadt der türkischen republik nordzypern
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a7509e98f58b2730e058d33f10d78e96be877f34076e0fe07e3c042b80da6f74cc37c5dea4e141d0ceb7e6fd7210f4f3761c34b9be9d4b76dcd660066270774d.wav,73004,man muss nicht immer erreichbar sein
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/857cf58f6f73f3f24c25ad70323abdc6a861d28a3f7ac277c34871bd07c022eac516e7b41a81d5d14af93c8e570c0accc73da26f61126070850369a8decd1fbf.wav,90668,nun überhole den schleicher endlich
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/b6c664cf5448d70d9ba9f9fb67470e857d376c7659a1ea19a96c8b5cb00811c2b14896651bb5f8cb47265b25e09936b47b74a985df548c83f33b3ac0e6b3ad49.wav,198188,das hört sich nach einem schaden im kugellager an schätzte aaron und kratzte sich am kinn
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/318c8fe535103491d9f5c0bb4bccdc6b71555362dc3ffe2ea8d7e1f930e5ed47c6e39310d6edae2a66ad8845e14e4b372886210fde55210422c10b3b735f52ee.wav,79148,was meinst du damit
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/f987d4aa59f4d013633aa69fab80c58779fce76c20ce70664fd63f0d279f12d395d3f24afe5fb10d0b503c3ba9e9516ddb6f565d1f7e68b58c3f59d8c20d22af.wav,159788,ich kenne klaas aber nur flüchtig schränkte tobias sogleich ein
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ef3e7db84ad675670af4fa98683b6f35dada6564fe435fb65ec9bb67c5a14ef8f3a7518a94676caaa11f77102ac7ea0ff554697be0bd4c9424f129bd0eb32e9c.wav,110636,so kann das nicht halten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/21336a995c8ebc7c24b09b631aa924a9dbafe1b7757aedf806a3b97b7d59c1b2a9504343035638f2b0b19c989524731efc21beadbd3624c4192440089a61f42d.wav,82220,wo habe ich mein auto geparkt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/99e2ce5f61d9a13db9f35d38a0d04dce6e49d0f9baa0af8216a4c8ebd4a4a463919960e7c2b4b9fe81c8e189b123bad49b5e8141e1ed38b8c7832d6e2c94766b.wav,82988,mir gehört der laden quasi
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5e624df6567fb4869a25ffd365aa9731ed9f380db78677f491f894d78c43bcd2c8f556763413311d1f9f318a96989ba068316810ed021d85553a4287780a43fe.wav,106028,die geschichte der stadt beginnt vor ein paar tausend jahren
